Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
2/6/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,"T11N R13E S1,2, 10, 11, 13, 14",Buhlert Forestry,Swift THP,UNK,UNK,UNK
2/6/2014,El Dorado County AQMD,El Dorado,Mountain Counties,125,125,38.89,-120.42,T8N R15E S26,Buhlert Forestry,Swift THP,Hand Pile,UNK,1250
2/6/2014,Tehama County APCD,Tehama,Sacramento Valley,1,1,39.924,-122.889,T8N R15E S26,US Forest Service,Tehama County Pile Burning,Hand Pile,Slash,UNK
2/6/2014,Shasta County AQMD,Shasta,Sacramento Valley,22,22,40.551,-122.511,UNK,Bureau of Land Management,Unit G,Broadcast,Natural,88
2/7/2014,Northern Sierra AQMD,Plumas,Mountain Counties,12,5,39.937,-120.879,T8N R15E S26,US Forest Service,American Valley,Hand Pile,Slash,50
2/7/2014,Northern Sierra AQMD,Napa,Mountain Counties,15,5,39.246,-120.887,T8N R15E S26,US Forest Service,Buckeye,Hand Pile,Brush,30
2/7/2014,Northern Sierra AQMD,Nevada,Mountain Counties,17,5,39.273,-120.895,T8N R15E S26,US Forest Service,Cascade Shores,Hand Pile,Brush,34.45
2/7/2014,Butte County AQMD,Butte,Sacramento Valley,20,2,39.781,-121.47,T8N R15E S26,US Forest Service,"Concow Plantation Unit 1020, 1036",Hand Pile,Brush,70.5
2/7/2014,Placer County APCD,Placer,Mountain Counties,4,4,39.019,-120.744,T8N R15E S26,US Forest Service,Deadwood Landing Piles,Machine Pile,Slash,120
2/7/2014,Butte County AQMD,Butte,Sacramento Valley,49,49,39.883,-121.611,T8N R15E S26,Bureau of Land Management,Doe Mill Unit,Machine Pile,Slash,186.2
2/7/2014,Great Basin Unified APCD,Mono,Great Basin Valleys,10,2.5,37.777,-119.103,T8N R15E S26,US Forest Service,DZ-07,Hand Pile,Slash,16.875
2/7/2014,Butte County AQMD,Butte,Sacramento Valley,10,10,39.912,-121.634,T8N R15E S26,Bureau of Land Management,Garland Road,Machine Pile,Slash,5.35
2/7/2014,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,39.054,-120.121,T8N R15E S26,California State Parks,Hand Piles,Hand Pile,Slash,72
2/7/2014,El Dorado County AQMD,El Dorado,Mountain Counties,103,103,38.852,-120.556,T8N R15E S26,Sierra Pacific Industries,NOODLES WEST,Machine Pile,Slash,2060
2/7/2014,Placer County APCD,Placer,Mountain Counties,3,2,39.28,-120.121,T17N R17E S32,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,3.25
2/7/2014,Tehama County APCD,Tehama,Sacramento Valley,20,20,40.416,-121.81,T8N R15E S26,Pacific Gas and Electric,Ponderosa Burn - Bluff Spring Pile Unit,Machine Pile,Brush,40
2/7/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,"T11N R13E S1,2, 10, 11, 13, 14",Buhlert Forestry,Swift THP,UNK,UNK,UNK
2/7/2014,Placer County APCD,Placer,Mountain Counties,4,3,39.066,-120.967,T8N R15E S26,Jensen Forest Management,Unit #1,Machine Pile,Brush,76.2
2/8/2014,Placer County APCD,Placer,Mountain Counties,3,3,39.28,-120.121,UNK,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,4.875
2/8/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,"T11N R13E S1,2, 10, 11, 13, 14",Buhlert Forestry,Swift THP,UNK,UNK,UNK
2/8/2014,Placer County APCD,Placer,Mountain Counties,3,3,39.066,-120.967,T8N R15E S26,Jensen Forest Management,Unit #1,Machine Pile,Brush,76.2
2/9/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,"T11N R13E S1,2, 10, 11, 13, 14",Buhlert Forestry,Swift THP,UNK,UNK,UNK
2/10/2014,Northern Sierra AQMD,Plumas,Mountain Counties,10,3,39.937,-120.879,T8N R15E S26,US Forest Service,American Valley,Hand Pile,Slash,30
2/10/2014,Butte County AQMD,Butte,Sacramento Valley,47,23,39.779,-121.484,T8N R15E S26,US Forest Service,Concow Grapple Unit 9,Machine Pile,Slash,3275.2
2/10/2014,El Dorado County AQMD,El Dorado,Sacramento Valley,25,6,38.544,-120.38,UNK,US Forest Service,Hamm Station,Hand Pile,Slash,60
2/10/2014,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1,39.054,-120.121,T8N R15E S26,California State Parks,Hand Piles,Hand Pile,Slash,24
2/10/2014,Placer County APCD,Placer,Mountain Counties,4,4,39.28,-120.121,T8N R15E S26,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,6.5
2/10/2014,Northern Sierra AQMD,Plumas,Mountain Counties,3,1,39.711,-121.056,T8N R15E S26,Sierra Pacific Industries,Saddle 23,Machine Pile,Slash,7.4
2/10/2014,Placer County APCD,Placer,Mountain Counties,1,1,39.085,-120.737,T8N R15E S26,US Forest Service,Seed Orchard Machine Piles,Machine Pile,Slash,2.1
2/10/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,T17N R17E S32,Buhlert Forestry,Swift THP,Hand Pile,UNK,40.625
2/10/2014,Northern Sierra AQMD,Plumas,Mountain Counties,40,3,40.01,-121.083,T8N R15E S26,US Forest Service,Twain,Hand Pile,Slash,30
2/11/2014,Northern Sierra AQMD,Plumas,Mountain Counties,5,2,39.937,-120.879,T8N R15E S26,US Forest Service,American Valley,Hand Pile,Slash,20
2/11/2014,Shasta County AQMD,Shasta,Sacramento Valley,100,100,41.021,-122.129,T8N R15E S26,Sierra Pacific Industries,Bagley - Curl Ridge,Machine Pile,Slash,105
2/11/2014,Butte County AQMD,Butte,Sacramento Valley,18,10,39.752,-121.506,T8N R15E S26,US Forest Service,Concow Grapple Unit 17,Machine Pile,Slash,1424
2/11/2014,Butte County AQMD,Butte,Sacramento Valley,47,23,39.779,-121.484,T8N R15E S26,US Forest Service,Concow Grapple Unit 9,Machine Pile,Slash,3275.2
2/11/2014,Shasta County AQMD,Shasta,Sacramento Valley,476,476,41.069,-122.337,T8N R15E S26,Sierra Pacific Industries,Girard,Machine Pile,Slash,157.08
2/11/2014,El Dorado County AQMD,El Dorado,Lake Tahoe,3,2,39.054,-120.121,T8N R15E S26,California State Parks,Hand Piles,Hand Pile,Slash,48
2/11/2014,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.966,-120.708,T8N R15E S26,US Forest Service,Landing Piles,Machine Pile,Slash,30
2/11/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.777,-120.294,T8N R15E S26,US Forest Service,Roadrunner,Hand Pile,Natural,125
2/11/2014,El Dorado County AQMD,El Dorado,Mountain Counties,60,60,38.72,-120.215,T8N R15E S26,US Forest Service,Silver Saddle,Machine Pile,Slash,900
2/11/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,T17N R17E S32,Buhlert Forestry,Swift THP,Hand Pile,UNK,40.625
2/11/2014,Northern Sierra AQMD,Plumas,Mountain Counties,10,2,40.01,-121.083,T8N R15E S26,US Forest Service,Twain,Hand Pile,Slash,20
2/12/2014,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.937,-120.879,T8N R15E S26,US Forest Service,American Valley,Hand Pile,Slash,20
2/12/2014,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,39.054,-120.121,T8N R15E S26,California State Parks,Hand Piles,Hand Pile,Slash,24
2/12/2014,Placer County APCD,Placer,Mountain Counties,4,4,39.28,-120.121,T8N R15E S26,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,6.5
2/12/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,T17N R17E S32,Buhlert Forestry,Swift THP,Hand Pile,UNK,40.625
2/12/2014,Northern Sierra AQMD,Plumas,Mountain Counties,2,1,40.01,-121.083,T8N R15E S26,US Forest Service,Twain,Hand Pile,Slash,10
2/13/2014,Northern Sierra AQMD,Napa,Mountain Counties,10,5,39.246,-120.887,T8N R15E S26,US Forest Service,Buckeye,Hand Pile,Brush,30
2/13/2014,El Dorado County AQMD,El Dorado,Sacramento Valley,3,3,38.544,-120.38,T8N R15E S26,US Forest Service,Hamm Station,Hand Pile,Slash,30
2/13/2014,El Dorado County AQMD,El Dorado,Mountain Counties,11,4,38.966,-120.708,T8N R15E S26,California State Parks,Landing Piles,Machine Pile,Slash,120
2/13/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,T17N R17E S32,Buhlert Forestry,Swift THP,Hand Pile,UNK,40.625
2/13/2014,Northern Sierra AQMD,Plumas,Mountain Counties,30,20,40.01,-121.083,T8N R15E S26,US Forest Service,Twain,Hand Pile,Slash,200
2/14/2014,Shasta County AQMD,Shasta,Sacramento Valley,50,50,41.049,-122.056,T8N R15E S26,Sierra Pacific Industries,Bagley - Squaw Creek,Machine Pile,Slash,52.5
2/14/2014,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.743,-120.529,T8N R15E S26,Sierra Pacific Industries,HAZELNUT,Machine Pile,Slash,125
2/14/2014,Placer County APCD,Placer,Mountain Counties,4,4,39.28,-120.121,T8N R15E S26,Northstar Fire Department,Northstar Fuels Reduction Burn Pile Emmissions,Hand Pile,Slash,6.5
2/14/2014,El Dorado County AQMD,El Dorado,Mountain Counties,29,29,38.988,-120.397,T8N R15E S26,Sierra Pacific Industries,ROCKY,Machine Pile,Slash,580
2/14/2014,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.89,-120.42,T17N R17E S32,Buhlert Forestry,Swift THP,Hand Pile,UNK,40.625
2/14/2014,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.884,-120.469,T8N R15E S26,Sierra Pacific Industries,YA KNOW SOUTH,Machine Pile,Slash,400
2/17/2014,Shasta County AQMD,Shasta,Sacramento Valley,50,50,41.021,-122.129,T8N R15E S26,Sierra Pacific Industries,Bagley - Curl Ridge,Machine Pile,Slash,52.5
