Registration #,,,Legal / LatLong,,,BT,OT,,Owner,,,,,,,,,Sale Name,Acres,Tons,,,M10,M1000,,,Rain,Burn Date,Time
144060650022,,,6S-6E-29 / 45.0178 -122.1030,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-246            ,9,9,,,0,0,,,0,11/13/2015,11:00
144060650023,,,6S-6E-30 / 45.0176 -122.1230,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-254            ,2,2,,,0,0,,,0,11/13/2015,11:00
144060650024,,,6S-6E-30 / 45.0176 -122.1230,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-256            ,23,23,,,0,0,,,0,11/13/2015,12:00
144060650025,,,6S-6E-30 / 45.0176 -122.1230,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-258            ,12,12,,,0,0,,,0,11/16/2015,11:00
144060650026,,,6S-6E-20 / 45.0323 -122.1030,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-260            ,18,18,,,0,0,,,0,11/5/2014,11:00
144060650027,,,6S-6E-20 / 45.0323 -122.1030,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-262            ,15,15,,,0,0,,,0,11/16/2015,11:00
144060650028,,,6S-6E-20 / 45.0323 -122.1030,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,PINK-266            ,17,170,,,0,0,,,0,11/16/2015,11:00
154060650001,,,4S-8E-34 / 45.1814 -121.8160,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,HUCK-06             ,218,2180,,,0,0,,,0,11/18/2015,12:00
154060650002,,,4S-8E-35 / 45.1814 -121.7960,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,HUCK-08             ,27,440,,,0,0,,,0,11/18/2015,12:00
154060650003,,,4S-8E-35 / 45.1814 -121.7960,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,HUCK-10             ,163,1630,,,0,0,,,0,11/18/2015,12:00
154060650004,,,6S-6E-4 / 45.0771 -122.0830,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,QUARRY-118          ,27,68,,,0,0,,,0,11/9/2015,10:00
154060650005,,,6S-6E-9 / 45.0615 -122.0830,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,REEL-128            ,29,29,,,0,0,,,0,11/9/2015,11:00
154060650006,,,6S-6E-8 / 45.0614 -122.1030,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,REEL-180            ,24,24,,,0,0,,,0,11/9/2015,12:00
154060650007,,,4s-5E-15 / 45.2227 -122.1790,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,SHAY-UNIT-36        ,6,31,,,0,0,,,0,11/13/2015,10:00
154060650008,,,4S-5E-16 / 45.2228 -122.2000,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,SHAY-UNIT-37        ,20,30,,,0,0,,,0,11/13/2015,10:00
164060650002,,,050s-050E-12 / 45.1505 -122.1416,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 44,39,21,,,0,0,,,0,10/20/2017,10:00
164060650003,,,050S-060E-07 / 45.1509 -122.1215,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 48,21,86,,,0,0,,,0,10/20/2017,10:45
164060650004,,,050S-060E-07 / 45.1509 -122.1215,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 50,2,21,,,0,0,,,0,10/20/2017,10:30
164060650005,,,050S-060E-18 / 45.1364 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 60,2,43,,,0,0,,,0,10/20/2017,11:00
164060650006,,,050S-060E-18 / 45.1364 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 62,1,5,,,0,0,,,0,10/20/2017,11:30
164060650007,,,050S-060E-18 / 45.1364 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 66,5,141,,,0,0,,,0,10/20/2017,11:30
164060650008,,,050S-060E-18 / 45.1364 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Beluga_Orca 68,2,38,,,0,0,,,0,10/20/2017,12:00
164060650016,,,070s-060E-10 / 44.9752 -122.0626,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Hot 322,1,9,,,0,0,,,0,10/18/2017,11:00
164060650017,,,070S-060E-09 / 44.9752 -122.0829,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Hot 324,1,32,,,0,0,,,0,10/18/2017,11:00
164060650018,,,070S-060E-09 / 44.9752 -122.0829,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Hot 332,1,11,,,0,0,,,0,10/18/2017,11:30
164060650019,,,070S-060E-18 / 44.9608 -122.1228,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Hot 342,2,38,,,0,0,,,0,10/18/2017,12:00
164060650020,,,070S-060E-14 / 44.9609 -122.0426,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Hot 346,1,3,,,0,0,,,0,10/18/2017,12:30
164060650021,,,070S-050E-07 / 44.9752 -122.2438,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 276,1,5,,,0,0,,,7,10/17/2017,10:00
164060650022,,,070S-050E-13 / 44.9615 -122.1428,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 277,1,11,,,0,0,,,0,10/17/2017,10:30
164060650023,,,070S-050E-14 / 44.9613 -122.1632,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 294,2,16,,,0,0,,,0,10/17/2017,10:45
164060650024,,,070S-050E-12 / 44.9759 -122.1427,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 298,1,9,,,0,0,,,0,10/17/2017,11:00
164060650025,,,070S-050E-11 / 44.9758 -122.1631,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 304,1,9,,,0,0,,,0,10/17/2017,11:00
164060650026,,,070S-050E-11 / 44.9758 -122.1631,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 306,1,13,,,0,0,,,0,10/17/2017,12:00
164060650027,,,070S-050E-12 / 44.9759 -122.1427,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 310,1,3,,,0,0,,,0,10/18/2017,12:45
164060650028,,,070S-050E-07 / 44.9752 -122.2438,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 316,1,5,,,0,0,,,0,10/18/2017,01:00
164060650029,,,070S-050E-08 / 44.9753 -122.2245,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pin 318,1,10,,,0,0,,,0,10/18/2017,01:00
164060690003,,,040S-080E-35 / 45.1814 -121.7956,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,Huck 10,2,69,,,0,0,,,0,11/9/2016,09:30
164060690005,,,040S-080E-36 / 45.1814 -121.7750,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,Jam 16,4,60,,,0,0,,,0,11/9/2016,10:00
164060690006,,,040S-080E-35 / 45.1814 -121.7956,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,Jam 18,5,16,,,0,0,,,0,11/9/2016,10:30
164060690007,,,040S-080E-35 / 45.1814 -121.7956,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,Jam 22,1,11,,,0,0,,,0,11/9/2016,10:30
164060690008,,,040S-080E-26 / 45.1959 -121.7956,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,Jam 24,5,108,,,0,0,,,0,11/9/2016,11:00
164060650001,,,7S-6E-12 / 44.9754 -122.0220,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,WALL-UNIT-14        ,31,44,,,0,0,,,0,11/15/2016,10:00
164060650009,,,5S-6E-19 / 45.1218 -122.1220,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-70      ,1,9,,,0,0,,,0,11/14/2016,11:00
164060650010,,,5S-6E-17 / 45.1366 -122.1010,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-78      ,3,49,,,0,0,,,0,11/14/2016,11:00
164060650011,,,5S-6E-17 / 45.1366 -122.1010,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-81      ,3,49,,,0,0,,,0,11/14/2016,10:00
164060650012,,,5S-6E-18 / 45.1364 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-88      ,3,76,,,0,0,,,0,11/14/2016,10:00
164060650013,,,5S-6E-19 / 45.1218 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-90      ,1,16,,,0,0,,,0,11/10/2016,11:00
164060650014,,,5S-6E-19 / 45.1218 -122.1220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-96      ,3,70,,,0,0,,,0,11/10/2016,11:00
164060650015,,,5S-6E-21 / 45.1220 -122.0810,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,BELUGA_ORCA-98      ,2,32,,,0,0,,,0,11/10/2016,11:00
164060690001,,,40S-8E-34 / 42.0459 -121.8650,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,HUCK-6              ,5,72,,,0,0,,,0,10/18/2016,10:00
164060690002,,,40S-8E-35 / 42.0459 -121.8450,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,HUCK-8              ,5,44,,,0,0,,,0,10/18/2016,10:00
164060690004,,,40S-8E-36 / 42.0459 -121.8260,,,T,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,JAM-14              ,2,22,,,0,0,,,0,10/19/2016,11:00
164060650030,,,060s-080e-14 / 45.0472 -121.7967,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pie Flail 30,1,92,,,0,0,,,1,11/15/2016,10:00
174060650001,,,060S-080E-15 / 45.0472 -121.8173,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pie 30 ,132,92,,,0,0,,,8,10/17/2017,10:00
174060650002,,,6S-8E-23 / 45.0329 -121.7968,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pie 32,305,100,,,0,25,,,7,10/16/2019,09:45
174060650003,,,060S-080E-15 / 45.0472 -121.8173,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pie 34,68,98,,,0,0,,,8,10/18/2017,11:00
174060650004,,,060S-080E-21 / 45.0330 -121.8378,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Pie 36,69,190,,,0,0,,,8,10/18/2017,11:30
174060650006,,,060S-080E-13 / 45.0472 -121.7758,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 64,53,66,,,0,0,,,8,10/18/2017,12:30
174060650007,,,060S-080E-13 / 45.0472 -121.7758,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 66,13,30,,,0,0,,,7,11/2/2017,12:00
174060650008,,,050s-060E-34 / 45.0931 -122.0605,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Ripplebrook Fuel Reduction ,49,30,,,0,0,,,0,1/24/2018,09:00
174060690001,,,020S-070E-11 / 45.4104 -121.9120,,,H,U,,MT HOOD NF - ZIG ZAG RD,,,,,,,,,Hickman Fuel Reduction ,5,5,,,0,0,,,0,10/19/2017,09:30
184060650001,,,6S-8E-24 / 45.0329 -121.7760,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 48,10,70,,,0,0,,,0,10/16/2019,10:00
184060650002,,,6S-8E-24 / 45.0329 -121.7760,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 50,2,12,,,0,0,,,0,10/16/2019,11:00
184060650003,,,6S-8E-24 / 45.0329 -121.7760,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 62,3,14,,,0,0,,,0,10/16/2019,11:00
184060650004,,,6S-8E-24 / 45.0329 -121.7760,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 60,4,33,,,0,0,,,0,10/16/2019,11:30
184060650005,,,6S-8E-25 / 45.0184 -121.7761,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 54,4,40,,,0,0,,,0,10/16/2019,11:30
184060650006,,,6S-8E-23 / 45.0329 -121.7968,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 42,6,33,,,0,0,,,0,10/16/2019,11:30
184060650007,,,6S-8E-23 / 45.0329 -121.7968,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Jelly 40,10,66,,,0,0,,,0,10/16/2019,12:00
184060650008,,,6s-7E-16 / 45.0472 -121.9615,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Mag 36,3,25,,,0,0,,,0,11/19/2019,09:00
184060650009,,,6S-7E-08 / 45.0618 -121.9818,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Mag 38,2,12,,,0,0,,,0,11/19/2019,09:30
184060650010,,,6S-7E-07 / 45.0617 -122.0015,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Mag 16,1,5,,,0,0,,,0,11/19/2019,11:00
184060650011,,,6S-6E-12 / 45.0617 -122.0215,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Mag 198,2,15,,,0,0,,,0,11/19/2019,09:30
184060650012,,,6S-6E-12 / 45.0617 -122.0215,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Mag 209,1,6,,,0,0,,,0,11/19/2019,11:30
184060650014,,,7S-6E-12 / 44.9753 -122.0222,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Bass 52,1,20,,,0,0,,,0,11/15/2019,09:30
184060650015,,,7S-6E-01 / 44.9897 -122.0220,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Bass 48,2,12,,,0,0,,,0,11/15/2019,10:00
184060650016,,,6S-7E-31 / 45.0040 -122.0017,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Bass 43,1,12,,,0,0,,,0,11/15/2019,10:30
184060650017,,,050S-060E-34 / 45.0931 -122.0605,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Timber Lake Unit 5,20,20,,,0,0,,,0,10/22/2018,10:00
184060650018,,,070S-070E-31 / 44.9176 -122.0004,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 78,14,8,,,0,0,,,0,10/24/2018,10:00
184060650019,,,070S-070E-30 / 44.9322 -122.0003,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 106,10,1,,,0,0,,,0,10/24/2018,10:00
184060650020,,,7S-7E-30 / 44.9322 -122.0003,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 104,3,2,,,0,0,,,0,10/24/2018,10:00
184060650021,,,7S-7E-29 / 44.9322 -121.9782,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 100,35,2,,,0,0,,,0,10/24/2018,10:00
184060650022,,,7S-6E-25 / 44.9321 -122.0222,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 84,14,1,,,0,0,,,0,10/24/2018,10:00
184060650023,,,7S-6E-13 / 44.9609 -122.0222,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 69,12,1,,,0,0,,,0,10/24/2018,10:00
184060650024,,,7S-6E-13 / 44.9609 -122.0222,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 68,5,1,,,0,0,,,0,10/24/2018,10:00
184060650025,,,7S-6E-11 / 44.9753 -122.0425,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Drum 36,2,38,,,0,0,,,0,10/24/2018,10:00
184060650026,,,7S-6E-18 / 44.9608 -122.1228,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Sax 114/116,33,15,,,0,0,,,0,10/29/2018,10:00
184060650027,,,5S-7E-36 / 45.0932 -121.8971,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Shell 54,32,5,,,0,0,,,0,11/12/2020,09:00
184060650044,,,7S-6E-22 / 44.9466 -122.0627,,,T,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Sax 122,25,2,,,0,0,,,0,11/22/2019,10:00
184060650045,,,7S-6E-21 / 44.9466 -122.0829,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Sax 126,38,2,,,0,0,,,0,11/22/2019,11:30
184060650046,,,7S-6E-20 / 44.9466 -122.1030,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Sax 130,52,3,,,0,0,,,0,11/22/2019,11:00
184060650048,,,7S-6E-30 / 44.9326 -122.1228,,,G,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Sax 134,32,9,,,0,0,,,0,11/22/2019,10:30
194060650001,,,8S-8E-01 / 44.9065 -121.7765,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Lemiti Unit 25,40,200,,,0,0,,,0,10/17/2019,11:00
194060650001,,,8S-8E-01 / 44.9065 -121.7765,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Lemiti Unit 25,10,200,,,0,0,,,0,10/22/2019,09:00
194060650001,,,8S-8E-01 / 44.9065 -121.7765,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Lemiti Unit 25,50,200,,,0,0,,,0,10/23/2019,09:00
194060650001,,,8S-8E-01 / 44.9065 -121.7765,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Lemiti Unit 25,22,200,,,0,0,,,0,11/12/2019,09:00
194060650001,,,8S-8E-01 / 44.9065 -121.7765,,,H,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Lemiti Unit 25,18,100,,,0,0,,,0,11/13/2019,09:00
194060650002,,,6S-6E-01 / 45.0773 -122.0214,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Mag 192,2,3,,,0,0,,,0,11/19/2019,09:00
194060650003,,,5S-7E-36 / 45.0932 -121.8971,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Shell 58,75,216,,,0,0,,,0,11/12/2020,11:00
194060650006,,,7S-6E-12 / 44.9753 -122.0222,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Bass 54,4,12,,,0,0,,,0,11/15/2019,11:00
194060650007,,,6S-6E-36 / 45.0041 -122.0217,,,L,U,,MT HOOD NF - CLACKAMAS RD,,,,,,,,,Bass 5,10,12,,,0,0,,,0,11/15/2019,11:30
