Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
3/27/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
3/28/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,2,0.5,39.054,-120.121,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Hand Piles,Hand Pile,Slash,12
3/28/2016,Placer County APCD,Placer,Lake Tahoe,2,1,39.19,-120.131,T17N R17E Sections 29 31 32 MDB&M,California State Parks,BCSP Hand Piles,Hand Pile,Slash,20
3/28/2016,Butte County AQMD,Butte,Sacramento Valley,3,1,39.534,-121.446,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
3/28/2016,Northern Sierra AQMD,Nevada,Mountain Counties,2,2,39.317,-120.929,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Madrone C,Hand Pile,Slash,6.02
3/29/2016,Butte County AQMD,Butte,Sacramento Valley,3,1,39.534,-121.446,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
3/29/2016,Placer County APCD,Placer,Lake Tahoe,2,2,39.19,-120.131,T17N R17E Sections 29 31 32 MDB&M,California State Parks,BCSP Hand Piles,Hand Pile,Slash,40
3/29/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,39.054,-120.121,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Hand Piles,Hand Pile,Slash,72
3/29/2016,Great Basin Unified APCD,Alpine,Great Basin Valleys,10,3,38.771,-119.833,"T14N R17E S17, 19, 20",US Forest Service,Manzanita FY16,Hand Pile,UNK,72
3/29/2016,Northern Sierra AQMD,Nevada,Mountain Counties,5,4,39.317,-120.929,"T14N R17E S17, 19, 20",US Forest Service,Madrone C,Hand Pile,Slash,12.04
3/29/2016,Shasta County AQMD,Shasta,Sacramento Valley,23,25,40.596,-122.511,T17N R17E Sections 29 31 32 MDB&M,National Park Service,East Boundary Units 11 & 14,Broadcast,Natural,150
3/29/2016,Shasta County AQMD,Shasta,Sacramento Valley,50,50,40.764,-122.187,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Green Mountain Block G,Broadcast,Natural,750
3/29/2016,Shasta County AQMD,Shasta,Sacramento Valley,250,250,40.759,-122.178,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Green Mountain Block E,Broadcast,Natural,3750
3/30/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,0.25,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,0.75
3/30/2016,Butte County AQMD,Butte,Sacramento Valley,3,1,39.534,-121.446,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
3/30/2016,Placer County APCD,Placer,Lake Tahoe,2,1.5,39.19,-120.131,"T14N R17E S17, 19, 20",California State Parks,BCSP Hand Piles,Hand Pile,Slash,30
3/30/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,2,1.5,39.054,-120.121,"T14N R17E S17, 19, 20",California State Parks,Hand Piles,Hand Pile,Slash,36
3/30/2016,Northern Sierra AQMD,Nevada,Mountain Counties,5,3,39.317,-120.929,"T14N R17E S17, 19, 20",US Forest Service,Madrone C,Hand Pile,Slash,9.03
3/30/2016,Tuolumne County APCD,Tuolumne,Mountain Counties,11,11,38.164,-120.029,"T14N R17E S17, 19, 20",US Forest Service,West Sheer Thin and Underburn,Hand Pile,Slash,105.611
3/31/2016,Butte County AQMD,Butte,Sacramento Valley,3,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
3/31/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,6
3/31/2016,Great Basin Unified APCD,Inyo,Great Basin Valleys,21.5,42.2,36.599,-118.214,"T14N R17E S17, 19, 20",US Forest Service,Hogback,Broadcast,Natural,UNK
4/1/2016,Butte County AQMD,Butte,Sacramento Valley,3,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
4/1/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,1,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
4/2/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/3/2016,Placer County APCD,Placer,Mountain Counties,0.3,0.1,39.067,-120.971,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 2 - Piles,Hand Pile,Slash,0.05
4/3/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/4/2016,Placer County APCD,Placer,Mountain Counties,0.1,0.1,39.065,-120.973,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 6 - Piles,Hand Pile,Slash,0.05
4/4/2016,Placer County APCD,Placer,Mountain Counties,0.3,0.3,39.067,-120.971,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 2 - Piles,Hand Pile,Slash,0.15
4/4/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,1,38.925,-120.788,"T14N R17E S17, 19, 20",US Forest Service,Georgetown District Admin Piles,Hand Pile,Natural,10
4/4/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/4/2016,Northern Sierra AQMD,Plumas,Mountain Counties,139,139,39.996,-120.971,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Empire Unit 21,Broadcast,Natural,1390
4/5/2016,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.067,-120.971,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 2 - Piles,Hand Pile,Slash,0.1
4/5/2016,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.065,-120.973,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 6 - Piles,Hand Pile,Slash,0.1
4/5/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/5/2016,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.925,-120.788,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Georgetown District Admin Piles,Hand Pile,Natural,10
4/5/2016,El Dorado County AQMD,El Dorado,Mountain Counties,15,15,38.863,-120.586,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Kings Sugar Emergency Notice Area,Machine Pile,Slash,225
4/5/2016,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.875,-120.585,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,King Cement Slab Emergency Notice Area,Machine Pile,Slash,300
4/6/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/7/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/7/2016,Santa Barbara County APCD,Santa Barbara,South Coast,1,1,33.943,-120.086,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Santa Cruz Island Pile (Euc) Burn,Machine Pile,Slash,25
4/7/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.912,-120.662,T17N R17E Sections 29 31 32 MDB&M,University of California,Compartment 250,Broadcast,Slash,20
4/7/2016,El Dorado County AQMD,El Dorado,Mountain Counties,13,13,38.882,-120.832,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Georgetown Divide VMP Piles,Hand Pile,Brush,32.5
4/7/2016,Northern Sierra AQMD,Plumas,Mountain Counties,28,28,39.977,-120.942,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 7,Broadcast,Natural,280
4/7/2016,El Dorado County AQMD,El Dorado,Mountain Counties,35,35,38.863,-120.586,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Kings Sugar Emergency Notice Area,Machine Pile,Slash,525
4/7/2016,El Dorado County AQMD,El Dorado,Mountain Counties,40,35,38.883,-120.599,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Scout Camp Slab King Emergency Notice Area,Machine Pile,Slash,525
4/7/2016,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,40,37.202,-119.372,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,RX Unit 2,Broadcast,Slash,520
4/7/2016,Shasta County AQMD,Shasta,Sacramento Valley,224,224,40.768,-122.186,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Green Mountain Block I,Broadcast,Natural,3360
4/7/2016,Shasta County AQMD,Shasta,Sacramento Valley,376,376,40.761,-122.166,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Green Mountain Block D,Broadcast,Natural,5640
4/8/2016,Santa Barbara County APCD,Santa Barbara,South Central Coast,0.25,0.25,34.543,-119.792,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,SB Ranger District Admin Piles,Hand Pile,Natural,0.625
4/8/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.534,-121.446,"T14N R17E S17, 19, 20",Cal Fire,Loafer Creek 17,Hand Pile,Brush,4.5
4/8/2016,Santa Barbara County APCD,Santa Barbara,South Coast,1,1,33.943,-120.086,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Santa Cruz Island Pile (Euc) Burn,Machine Pile,Slash,25
4/8/2016,Santa Barbara County APCD,Santa Barbara,South Coast,1,1,33.943,-120.086,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Santa Cruz Island Pile (Euc) Burn,Machine Pile,Slash,25
4/8/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.848,-120.601,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Sugar Brush EN Broadcast,Broadcast,Slash,30
4/8/2016,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.883,-120.599,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Scout Camp Slab King Emergency Notice Area,Machine Pile,Slash,75
4/8/2016,El Dorado County AQMD,El Dorado,Mountain Counties,15,15,38.882,-120.832,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Georgetown Divide VMP Piles,Hand Pile,Brush,37.5
4/8/2016,El Dorado County AQMD,El Dorado,Mountain Counties,25,20,38.892,-120.595,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,King Corral Emergency Notice Area,Machine Pile,Slash,300
4/8/2016,El Dorado County AQMD,El Dorado,Mountain Counties,40,40,38.863,-120.586,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Kings Sugar Emergency Notice Area,Machine Pile,Slash,600
4/9/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
4/9/2016,El Dorado County AQMD,El Dorado,Mountain Counties,15,3,38.875,-120.585,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,King Cement Slab Emergency Notice Area,Machine Pile,Slash,45
4/9/2016,El Dorado County AQMD,El Dorado,Mountain Counties,20,10,38.883,-120.599,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Scout Camp Slab King Emergency Notice Area,Machine Pile,Slash,150
4/9/2016,El Dorado County AQMD,El Dorado,Mountain Counties,20,15,38.892,-120.595,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,King Corral Emergency Notice Area,Machine Pile,Slash,225
4/9/2016,El Dorado County AQMD,El Dorado,Mountain Counties,35,20,38.863,-120.586,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Kings Sugar Emergency Notice Area,Machine Pile,Slash,300
4/10/2016,Placer County APCD,Placer,Mountain Counties,0.1,0.1,39.065,-120.973,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 6 - Piles,Hand Pile,Slash,0.05
4/10/2016,Placer County APCD,Placer,Mountain Counties,0.1,0.1,39.067,-120.971,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit 2 - Piles,Hand Pile,Slash,0.05
4/10/2016,Santa Barbara County APCD,Santa Barbara,South Coast,1,1,33.943,-120.086,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Santa Cruz Island Pile (Euc) Burn,Machine Pile,Slash,25
4/10/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
4/11/2016,Santa Barbara County APCD,Santa Barbara,South Coast,1,1,33.943,-120.086,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Santa Cruz Island Pile (Euc) Burn,Machine Pile,Slash,25
4/11/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
4/12/2016,Santa Barbara County APCD,Santa Barbara,South Coast,1,1,33.943,-120.086,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Santa Cruz Island Pile (Euc) Burn,Machine Pile,Slash,25
4/12/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
4/12/2016,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.171,-121.083,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Sierra Bible Camp,Hand Pile,Slash,10
4/12/2016,Feather River AQMD,Yuba,Sacramento Valley,6,6,39.398,-121.17,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Pendola Unit 341,Hand Pile,Slash,211.5
4/13/2016,Butte County AQMD,Butte,Sacramento Valley,2,0.5,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,2
4/13/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.852,-120.62,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Big X Emergency Notice Area,Machine Pile,Slash,30
4/14/2016,Butte County AQMD,Butte,Sacramento Valley,2,0.5,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,2
4/14/2016,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.925,-120.788,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Georgetown District Admin Piles,Hand Pile,Natural,10
4/18/2016,El Dorado County AQMD,El Dorado,Mountain Counties,32,24,38.86,-120.457,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Grouchy Grouse Emergency Notice Area,Machine Pile,Slash,360
4/19/2016,Butte County AQMD,Butte,Sacramento Valley,2,1,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,4
4/19/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.912,-120.662,T17N R17E Sections 29 31 32 MDB&M,University of California,Compartment 250,Broadcast,Slash,20
4/19/2016,Tehama County APCD,Tehama,Sacramento Valley,5,3,40.165,-122.753,T17N R17E Sections 29 31 32 MDB&M,Misc Private Organization,2015 Burning,Broadcast,Natural,12
4/19/2016,Northern Sierra AQMD,Sierra,Mountain Counties,4,4,39.454,-120.17,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 1,Broadcast,Slash,40
4/19/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,38.886,-120.022,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 204,Hand Pile,Slash,100
4/19/2016,Feather River AQMD,Yuba,Sacramento Valley,70,20,39.454,-121.182,T17N R17E Sections 29 31 32 MDB&M,National Park Service,"Slapjack, Oregon Hill",Broadcast,Natural,200
4/19/2016,Northern Sierra AQMD,Plumas,Mountain Counties,74,45,39.922,-121.092,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Silver 27,Broadcast,Natural,450
4/20/2016,Butte County AQMD,Butte,Sacramento Valley,2,0.5,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,2
4/20/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,10,2,38.886,-120.022,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 204,Hand Pile,Slash,20
4/20/2016,El Dorado County AQMD,El Dorado,Mountain Counties,4,4,38.912,-120.662,T17N R17E Sections 29 31 32 MDB&M,University of California,Compartment 250,Broadcast,Slash,40
4/20/2016,El Dorado County AQMD,El Dorado,Mountain Counties,35,8,38.899,-120.536,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Wentworth Sissy King Emergency Notice Area Part I,Machine Pile,Slash,120
4/20/2016,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.892,-120.55,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Kings Ruby Emergency Notice Area,Machine Pile,Slash,450
4/20/2016,Placer County APCD,Placer,Mountain Counties,39,37,39.077,-120.428,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Goodbye Girl,Hand Pile,Natural,370
4/20/2016,Feather River AQMD,Yuba,Sacramento Valley,50,56,39.454,-121.182,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"Slapjack, Oregon Hill",Broadcast,Natural,560
4/21/2016,Butte County AQMD,Butte,Sacramento Valley,0.5,0.5,39.52,-121.45,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek 08,Hand Pile,Brush,2
4/21/2016,Placer County APCD,Placer,Mountain Counties,1,1,39.077,-120.428,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Goodbye Girl,Hand Pile,Natural,10
4/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.925,-120.788,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Georgetown District Admin Piles,Hand Pile,Natural,10
4/21/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,10,8,38.886,-120.022,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 204,Hand Pile,Slash,80
4/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,15,15,38.892,-120.538,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Pine Flat Emergency Notice Area,Machine Pile,Slash,225
4/21/2016,Northern Sierra AQMD,Plumas,Mountain Counties,30,20,39.965,-120.94,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 1,Broadcast,Natural,200
4/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.893,-120.517,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,King Desert Emergency Notice Area,Machine Pile,Slash,300
4/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,30,20,38.892,-120.55,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Kings Ruby Emergency Notice Area,Machine Pile,Slash,300
4/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,25,25,38.863,-120.924,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,"T12N, R9E; T12N, R10E",Machine Pile,Brush,100
4/22/2016,Placer County APCD,Placer,Mountain Counties,0.5,0.5,39.067,-120.578,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,44 Road Slash Piles,Hand Pile,Natural,0.625
4/22/2016,Placer County APCD,Placer,Mountain Counties,2.5,2.5,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2016 Northstar Fire Pile Burning Project,Broadcast,UNK,25
4/25/2016,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2016 Northstar Fire Pile Burning Project,Hand Pile,UNK,0.25
4/25/2016,Placer County APCD,Placer,Mountain Counties,1,0.5,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,0.89
4/25/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,38.898,-120.013,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 203,Hand Pile,Slash,200
4/26/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.898,-120.013,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 203,Hand Pile,Slash,40
4/26/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,8,8,38.898,-120.013,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 203,Hand Pile,Slash,160
4/26/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,18.75,18.75,38.941,-120.08,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Panther 46,Hand Pile,Slash,750
4/27/2016,Placer County APCD,Placer,Mountain Counties,35,1,39.181,-120.659,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 18b,Broadcast,Natural,18
4/27/2016,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.858,-121.123,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Big Creek Landing,Hand Pile,Slash,10
4/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,20,10,38.797,-120.01,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Toads 96,Hand Pile,Slash,100
4/28/2016,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2016 Northstar Fire Pile Burning Project,Hand Pile,UNK,2
4/28/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,10,7,38.899,-120.016,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Toads 168,Machine Pile,Slash,105
4/29/2016,Placer County APCD,Placer,Mountain Counties,1,0.5,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,0.89
4/30/2016,Placer County APCD,Placer,Mountain Counties,1,0.5,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,0.89
5/2/2016,Placer County APCD,Placer,Mountain Counties,31,31,39.181,-120.666,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 18a,Broadcast,Natural,558
5/2/2016,Placer County APCD,Placer,Mountain Counties,34,34,39.181,-120.659,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 18b,Broadcast,Natural,612
5/2/2016,Northern Sierra AQMD,Sierra,Mountain Counties,45,45,39.452,-120.148,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 9,Broadcast,Slash,450
5/3/2016,Tehama County APCD,Tehama,Sacramento Valley,10,2,40.165,-122.753,T17N R17E Sections 29 31 32 MDB&M,Misc Private Organization,2015 Burning,Broadcast,Natural,8
5/3/2016,Placer County APCD,Placer,Mountain Counties,63,43,39.166,-120.674,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,North Divide Underburn Unit 27a,Broadcast,Natural,774
5/4/2016,Tehama County APCD,Tehama,Sacramento Valley,10,8,40.165,-122.753,T17N R17E Sections 29 31 32 MDB&M,Misc Private Organization,2015 Burning,Broadcast,Natural,32
5/4/2016,Placer County APCD,Placer,Mountain Counties,20,20,39.166,-120.674,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,North Divide Underburn Unit 27a,Broadcast,Natural,360
5/4/2016,Northern Sierra AQMD,Sierra,Mountain Counties,56,60,39.456,-120.138,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 11,Broadcast,Slash,600
5/4/2016,Northern Sierra AQMD,Sierra,Mountain Counties,98,98,39.454,-120.159,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 2,Broadcast,Slash,980
5/5/2016,Placer County APCD,Placer,Mountain Counties,1,0.5,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,0.89
5/5/2016,Placer County APCD,Placer,Mountain Counties,28,28,39.15,-120.6,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Middle Secret Canyon,Machine Pile,Slash,210
5/5/2016,Placer County APCD,Placer,Mountain Counties,34,34,39.134,-120.612,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Lower Secret Canyon,Machine Pile,Slash,255
5/5/2016,El Dorado County AQMD,El Dorado,Mountain Counties,50,50,38.899,-120.536,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Wentworth Sissy King Emergency Notice Area Part I,Machine Pile,Slash,750
5/5/2016,Placer County APCD,Placer,Mountain Counties,36,63,39.167,-120.588,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Secret House,Machine Pile,Slash,472.5
5/6/2016,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2016 Northstar Fire Pile Burning Project,Machine Pile,UNK,3
5/6/2016,Placer County APCD,Placer,Mountain Counties,1,1,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,1.78
5/6/2016,El Dorado County AQMD,El Dorado,Mountain Counties,50,40,38.899,-120.536,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Wentworth Sissy King Emergency Notice Area Part I,Machine Pile,Slash,600
5/7/2016,Placer County APCD,Placer,Mountain Counties,2,1,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,1.78
5/9/2016,Placer County APCD,Placer,Mountain Counties,2,2,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,3.56
5/9/2016,Placer County APCD,Placer,Mountain Counties,66,56,39.15,-120.562,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Manila Canyon,Machine Pile,Slash,420
5/10/2016,Placer County APCD,Placer,Mountain Counties,12,4,39.15,-120.588,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,American Hill Mine,Machine Pile,Slash,30
5/10/2016,Placer County APCD,Placer,Mountain Counties,6,6,39.133,-120.592,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Lower American Hill,Machine Pile,Slash,45
5/10/2016,Placer County APCD,Placer,Mountain Counties,10,10,39.15,-120.562,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Manila Canyon,Machine Pile,Slash,75
5/10/2016,Northern Sierra AQMD,Sierra,Mountain Counties,80,80,39.457,-120.161,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 5,Broadcast,Slash,800
5/11/2016,Placer County APCD,Placer,Mountain Counties,1,1,38.965,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur Fuel Break,Hand Pile,Brush,1.78
