Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
2/15/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,"T12N R12E S5, 6",El Dorado Irrigation District,SPRA,Broadcast,Slash,1
2/15/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Broadcast,UNK,1
2/15/2018,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.768,-120.601,"T16N R11E S 2,9 & 10",Dan Arens and Son,gannon slash piles 30acres total,Machine Pile,Slash,23.5
2/15/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/15/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,20,20,38.795,-120.008,"T16N R11E S 2,9 & 10",US Forest Service,Monitor TOO 26,Hand Pile,Slash,211.2
2/15/2018,Glenn County APCD,Glenn,Sacramento Valley,377,28,39.67,-122.639,"T16N R11E S 2,9 & 10",US Forest Service,Grindstone,Broadcast,Natural,0.21
2/15/2018,Butte County AQMD,Butte,Sacramento Valley,50,36,39.904,-121.633,"T12N R12E S5, 6",Bureau of Land Management,1,Broadcast,Slash,108
2/15/2018,Shasta County AQMD,Shasta,Sacramento Valley,550,550,40.781,-122.142,"T16N R11E S 2,9 & 10",US Forest Service,Green Mountain Block B,Broadcast,Natural,8250
2/16/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,"T16N R11E S 2,9 & 10",El Dorado Irrigation District,SPRA,Broadcast,Slash,1
2/16/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Broadcast,UNK,14
2/16/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.797,-120.01,"T16N R11E S 2,9 & 10",US Forest Service,Toads 96,Hand Pile,Slash,30
2/16/2018,El Dorado County AQMD,El Dorado,Mountain Counties,4,3,38.912,-120.662,"T16N R11E S 2,9 & 10",University of California,Compartment 250,Broadcast,Slash,30
2/16/2018,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.768,-120.601,"T16N R11E S 2,9 & 10",Dan Arens and Son,gannon slash piles 30acres total,Machine Pile,Slash,23.5
2/16/2018,El Dorado County AQMD,El Dorado,Mountain Counties,7.5,7,38.715,-120.563,"T16N R11E S 2,9 & 10",Cal Fire,Sly Park,Broadcast,Natural,UNK
2/16/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,20,10,38.788,-120.012,"T16N R11E S 2,9 & 10",US Forest Service,Monitor TOO 99,Hand Pile,Slash,158.4
2/16/2018,Butte County AQMD,Butte,Sacramento Valley,50,44,39.906,-121.633,"T16N R11E S 2,9 & 10",Bureau of Land Management,1,Broadcast,Slash,132
2/16/2018,Butte County AQMD,Butte,Sacramento Valley,29,65,39.665,-121.344,"T16N R11E S 2,9 & 10",US Forest Service,Brush CreekDFPZ Maintenance UB,Broadcast,Natural,910
2/17/2018,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.768,-120.601,"T16N R11E S 2,9 & 10",Dan Arens and Son,gannon slash piles 30acres total,Machine Pile,Slash,23.5
2/19/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R9E sec 32",Broadcast,Natural,1
2/19/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/19/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,26,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R10E",Broadcast,Natural,26
2/20/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,5,0.5,38.851,-119.993,"T16N R11E S 2,9 & 10",US Forest Service,Twin Peaks 90,Hand Pile,Slash,15
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,0.5,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R10E",Broadcast,Natural,0.5
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,0.5,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R10E",Broadcast,Natural,0.5
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,"T16N R11E S 2,9 & 10",El Dorado Irrigation District,SPRA,Broadcast,Slash,1
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.915,-120.966,"T16N R11E S 2,9 & 10",Cal Fire,Aburn Lake Trails VMP Piles,Hand Pile,Slash,4
2/20/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Hand Pile,UNK,4
2/20/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Machine Pile,UNK,29.6
2/20/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Machine Pile,UNK,2.1
2/20/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Hand Pile,UNK,37.5
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.702,-120.496,UNK,US Forest Service,Marshall Mine,Hand Pile,Natural,54
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/20/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,"T16N R11E S 2,9 & 10",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
2/20/2018,Placer County APCD,Placer,Lake Tahoe,10,10,39.258,-120.017,"T16N R11E S 2,9 & 10",US Forest Service,Griff 02,Hand Pile,Slash,150
2/20/2018,El Dorado County AQMD,Del Norte,Lake Tahoe,20,20,38.865,-119.961,"T16N R11E S 2,9 & 10",US Forest Service,Fountain 81,Hand Pile,Slash,210
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,50,20,38.967,-120.708,"T16N R11E S 2,9 & 10",US Forest Service,Volcanoville,Hand Pile,Natural,18
2/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,40,40,38.816,-120.49,"T16N R11E S 2,9 & 10",US Forest Service,Quidazoic Blue Units,Machine Pile,Natural,504
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,0.5,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R10E",Broadcast,Natural,0.5
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,"T16N R11E S 2,9 & 10",El Dorado Irrigation District,SPRA,Broadcast,Slash,1
2/21/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,UNK,UNK,UNK
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1.5,38.777,-120.294,"T16N R11E S 2,9 & 10",US Forest Service,Roadrunner,Hand Pile,Natural,7.5
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.768,-120.601,"T16N R11E S 2,9 & 10",Dan Arens and Son,gannon slash piles 30acres total,Machine Pile,Slash,23.5
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/21/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,UNK,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,7,7,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 702,Machine Pile,Slash,10.15
2/21/2018,Placer County APCD,Placer,Lake Tahoe,10,10,39.258,-120.017,"T16N R11E S 2,9 & 10",US Forest Service,Griff 02,Hand Pile,Slash,150
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,12,12,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 704,Machine Pile,Slash,17.4
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,14,14,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 82,Machine Pile,Slash,20.3
2/21/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,40,20,38.866,-119.955,"T16N R11E S 2,9 & 10",US Forest Service,Fountain 86,Hand Pile,Slash,211.2
2/21/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,50,25,38.918,-120.039,"T16N R11E S 2,9 & 10",US Forest Service,Panther 161,Hand Pile,Slash,187.5
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 689-a,Machine Pile,Slash,43.5
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 83,Machine Pile,Slash,43.5
2/21/2018,Northern Sierra AQMD,Plumas,Mountain Counties,36,32,40.116,-120.949,UNK,US Forest Service,"Round Valley Units 73,79,107",Hand Pile,Slash,320
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,50,50,38.967,-120.708,"T16N R11E S 2,9 & 10",US Forest Service,Volcanoville,Hand Pile,Natural,45
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,66,66,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 681 a-g,Machine Pile,Slash,95.7
2/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,66,66,38.916,-120.509,"T16N R11E S 2,9 & 10",US Forest Service,Pompeii Unit 695 a-d,Machine Pile,Slash,95.7
2/21/2018,Northern Sierra AQMD,Plumas,Mountain Counties,200,241,39.833,-120.605,"T16N R11E S 2,9 & 10",US Forest Service,"Jackson Grapple Piles Units 09A,039,069,076,083,093,123,156,32A",Machine Pile,Slash,1205
2/22/2018,Placer County APCD,Placer,Sacramento Valley,1,0.2,38.941,-120.979,"T16N R11E S 2,9 & 10",California State Parks,Grizzly House,Hand Pile,Slash,1.364
2/22/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,"T16N R11E S 2,9 & 10",El Dorado Irrigation District,SPRA,Broadcast,Slash,1
2/22/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R10E",Broadcast,Natural,1
2/22/2018,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.768,-120.601,"T16N R11E S 2,9 & 10",Dan Arens and Son,gannon slash piles 30acres total,Machine Pile,Slash,23.5
2/22/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/22/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,"T16N R11E S 2,9 & 10",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
2/22/2018,Northern Sierra AQMD,Plumas,Mountain Counties,77,10,40.192,-120.985,"T16N R11E S 2,9 & 10",US Forest Service,Hauns Unit 10,Hand Pile,Slash,100
2/22/2018,Northern Sierra AQMD,Plumas,Mountain Counties,29,29,40.192,-120.987,"T16N R11E S 2,9 & 10",US Forest Service,Hauns Unit 12,Hand Pile,Slash,290
2/22/2018,El Dorado County AQMD,El Dorado,Mountain Counties,50,50,38.967,-120.708,"T16N R11E S 2,9 & 10",US Forest Service,Volcanoville,Hand Pile,Natural,45
2/23/2018,Placer County APCD,Placer,Sacramento Valley,0.2,0.2,38.941,-120.979,"T16N R11E S 2,9 & 10",California State Parks,Grizzly House,Hand Pile,Slash,1.364
2/23/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12, R9E",Broadcast,Natural,1
2/23/2018,Placer County APCD,Placer,Mountain Counties,12,1,39.269,-120.739,"T16N R11E S 2,9 & 10",North Coast Resource Management,Drum Salvage,Machine Pile,UNK,8
2/23/2018,El Dorado County AQMD,El Dorado,Mountain Counties,20,5,38.768,-120.601,"T16N R11E S 2,9 & 10",Dan Arens and Son,gannon slash piles 30acres total,Machine Pile,Slash,23.5
2/23/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/24/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,200,50,37.62,-118.655,"T16N R11E S 2,9 & 10",US Forest Service,Unit 2,Broadcast,Natural,90
2/25/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12, R9E",Broadcast,Natural,1
2/25/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.761,-120.884,"T16N R11E S 2,9 & 10",Cal Fire,"T12N, R9E sec 32",Broadcast,Natural,1
2/26/2018,Placer County APCD,Placer,Sacramento Valley,0.3,0.3,38.892,-121.049,"T16N R11E S 2,9 & 10",California State Parks,"RPFBT , Robie Point",Hand Pile,Brush,0.702
2/26/2018,Butte County AQMD,Butte,Sacramento Valley,1,1,39.813,-122.604,"T16N R11E S 2,9 & 10",Bureau of Land Management,Compton Road,Hand Pile,Brush,3.5
2/26/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,"T16N R11E S 2,9 & 10",El Dorado Irrigation District,SPRA,Broadcast,Slash,1
2/26/2018,Butte County AQMD,Butte,Sacramento Valley,3,3,39.88,-121.652,"T16N R11E S 2,9 & 10",Bureau of Land Management,Schott Rd,Hand Pile,Natural,0.135
2/26/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,5,3,39.06,-120.138,"T16N R11E S 2,9 & 10",California State Parks,General Creek,Hand Pile,Slash,13.5
2/26/2018,Feather River AQMD,Yuba,Sacramento Valley,2,3,39.42,-121.194,"T16N R11E S 2,9 & 10",Siller Brothers Inc,FountianHouse West,Machine Pile,Slash,UNK
2/26/2018,Butte County AQMD,Butte,Sacramento Valley,5,5,39.903,-121.627,"T16N R11E S 2,9 & 10",Bureau of Land Management,Lower Doe Mill,Hand Pile,Natural,0.275
2/26/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/26/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,"T16N R11E S 2,9 & 10",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
2/26/2018,Calaveras County APCD,Calaveras,Mountain Counties,20,11,38.247,-120.376,"T16N R11E S 2,9 & 10",US Forest Service,Lakemont Arnold Machine Piles,Machine Pile,Natural,46.2
2/26/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,200,200,37.62,-118.655,"T16N R11E S 2,9 & 10",US Forest Service,Unit 2,Broadcast,Natural,360
2/27/2018,Placer County APCD,Placer,Lake Tahoe,20,0.1,39.258,-120.017,"T16N R11E S 2,9 & 10",US Forest Service,Griff 02,Hand Pile,Slash,1.5
2/27/2018,Placer County APCD,Placer,Sacramento Valley,0.2,0.2,38.921,-121.003,"T16N R11E S 2,9 & 10",California State Parks,Mammoth Bar,Hand Pile,Brush,4.15
2/27/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,27,0.5,38.907,-120.043,"T16N R11E S 2,9 & 10",US Forest Service,Panther 162,Hand Pile,Slash,18.75
2/27/2018,Butte County AQMD,Butte,Sacramento Valley,1,1,39.813,-122.604,"T16N R11E S 2,9 & 10",Bureau of Land Management,Compton Road,Hand Pile,Brush,3.5
2/27/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.781,-120.425,"T16N R11E S 2,9 & 10",US Forest Service,South Admin/Rec-Cleveland Corral#9,Hand Pile,Natural,0.84
2/27/2018,Placer County APCD,Placer,Sacramento Valley,1,1,38.889,-121.069,"T16N R11E S 2,9 & 10",California State Parks,Overlook Park,Hand Pile,Brush,1.96
2/27/2018,Placer County APCD,Placer,Sacramento Valley,1,1,38.896,-121.058,"T16N R11E S 2,9 & 10",California State Parks,RPFBT Robie Point to Highway 49,Hand Pile,Brush,3.73
2/27/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,1,1.5,34.742,-119.986,"T16N R11E S 2,9 & 10",US Forest Service,North Figueroa,Hand Pile,Slash,2.25
2/27/2018,Butte County AQMD,Butte,Sacramento Valley,2,2,39.903,-121.627,"T16N R11E S 2,9 & 10",Bureau of Land Management,Lower Doe Mill,Hand Pile,Natural,0.11
2/27/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.579,-120.794,"T16N R11E S 2,9 & 10",EldoradoCounty Resource Conservation District,SandFireWatershedRehabilitation and Reforestration Project,Machine Pile,Slash,40
2/27/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,2,5,39.06,-120.138,"T16N R11E S 2,9 & 10",California State Parks,General Creek,Hand Pile,Slash,22.5
2/27/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,"T16N R11E S 2,9 & 10",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
2/27/2018,Shasta County AQMD,Sacramento,Sacramento Valley,10,5,40.979,-122.328,"T16N R11E S 2,9 & 10",Crane Mills,Salt Section 16,Machine Pile,Slash,37
2/27/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.754,-120.738,"T16N R11E S 2,9 & 10",US Forest Service,Nursery,Machine Pile,Slash,74
2/28/2018,Placer County APCD,Placer,Sacramento Valley,0.3,0.1,38.941,-120.979,"T16N R11E S 2,9 & 10",California State Parks,Grizzly House,Hand Pile,Slash,0.682
2/28/2018,Placer County APCD,Placer,Sacramento Valley,1,0.8,38.921,-121.003,UNK,California State Parks,Mammoth Bar,Hand Pile,Brush,16.6
2/28/2018,Butte County AQMD,Butte,Sacramento Valley,1,1,39.813,-122.604,UNK,Bureau of Land Management,Compton Road,Hand Pile,Brush,3.5
2/28/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,0,-38.993,UNK,US Forest Service,2017-Pacific District-Wide Pile Burn Plan,UNK,UNK,UNK
2/28/2018,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,0,-38.993,UNK,US Forest Service,2017-Pacific District-Wide Pile Burn Plan,UNK,UNK,UNK
2/28/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,29,2,37.777,-119.103,"T16N R11E S 2,9 & 10",US Forest Service,DZ-06,Hand Pile,Slash,13.5
2/28/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,1,3,34.742,-119.986,"T16N R11E S 2,9 & 10",US Forest Service,North Figueroa,Hand Pile,Slash,4.5
2/28/2018,Shasta County AQMD,Sacramento,Sacramento Valley,5,3,40.979,-122.328,UNK,Crane Mills,Salt Section 16,Machine Pile,Slash,22.2
2/28/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,"T16N R11E S 2,9 & 10",Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
2/28/2018,El Dorado County AQMD,El Dorado,Mountain Counties,30,6,38.594,-120.345,"T16N R11E S 2,9 & 10",US Forest Service,130,Machine Pile,Slash,96
2/28/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.777,-120.294,UNK,US Forest Service,Roadrunner,Hand Pile,Natural,50
2/28/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,33,33,37.777,-119.103,"T16N R11E S 2,9 & 10",US Forest Service,DZ-04,Hand Pile,Slash,222.75
2/28/2018,El Dorado County AQMD,El Dorado,Mountain Counties,80,48,38.967,-120.708,"T16N R11E S 2,9 & 10",US Forest Service,Volcanoville,Hand Pile,Natural,43.2
2/28/2018,Placer County APCD,Placer,Lake Tahoe,50,50,39.258,-120.017,UNK,US Forest Service,Griff 02,Hand Pile,Slash,750
2/28/2018,Shasta County AQMD,Shasta,Sacramento Valley,100,100,40.786,-122.126,UNK,US Forest Service,Green Mountain Block A,Broadcast,Natural,1500
3/1/2018,El Dorado County AQMD,El Dorado,Mountain Counties,UNK,0.25,38.888,-120.925,T10N R11E S2,Individual,2018 Brush Clearing,Machine Pile,UNK,1.85
3/1/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,5,3,37.777,-119.103,UNK,US Forest Service,DZ-11,Hand Pile,Slash,20.25
3/1/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,26,5,37.654,-118.993,UNK,US Forest Service,FY18 T1S,Hand Pile,Slash,10.5
3/1/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,UNK,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
3/1/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,1,5,34.742,-119.986,UNK,US Forest Service,North Figueroa,Hand Pile,Slash,7.5
3/1/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,27,27,37.777,-119.103,UNK,US Forest Service,DZ-06,Hand Pile,Slash,182.25
3/1/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,62,62,37.659,-118.988,UNK,US Forest Service,FY17 T1E,Machine Pile,Slash,660.3
3/2/2018,Shasta County AQMD,Sacramento,Sacramento Valley,2,2,40.979,-122.328,UNK,Crane Mills,Salt Section 16,Machine Pile,Slash,14.8
3/2/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,30,18,37.56,-118.677,UNK,US Forest Service,Crowley Comminties Piles Unit 11,Hand Pile,Slash,63.9
3/3/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,2,2,37.56,-118.677,UNK,US Forest Service,Crowley Comminties Piles Unit 11,Hand Pile,Slash,7.1
3/5/2018,Placer County APCD,Placer,Sacramento Valley,0.2,0.2,38.941,-120.979,UNK,California State Parks,Grizzly House,Hand Pile,Slash,1.364
3/5/2018,Placer County APCD,Placer,Sacramento Valley,0.3,0.3,38.905,-121.041,UNK,California State Parks,Gate 131,Hand Pile,Brush,1.629
3/5/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,2,2,34.742,-119.986,UNK,US Forest Service,North Figueroa,Hand Pile,Slash,3
3/5/2018,Northern Sierra AQMD,Plumas,Mountain Counties,63,15,40.01,-121.07,UNK,US Forest Service,York/Twain,Hand Pile,Slash,150
3/6/2018,Placer County APCD,Placer,Sacramento Valley,0.2,0.1,38.941,-120.979,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Grizzly House,Hand Pile,Slash,0.682
3/6/2018,Placer County APCD,Placer,Sacramento Valley,0.7,0.7,38.905,-121.041,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Gate 131,Hand Pile,Brush,3.801
3/6/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.724,-120.567,T17N R17E Sections 29 31 32 MDB&M,El Dorado Irrigation District,SPRA,Broadcast,Slash,1
3/6/2018,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,39.855,-120.732,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"Poplar Units 11,11A,003,12B,29B,30,59E,58C,46,65D,63H,41,66D,59F,66C,63F,59D,63D,61A,66A,63C,63G,66B",Hand Pile,Slash,25
3/6/2018,Northern Sierra AQMD,Plumas,Mountain Counties,48,10,40.01,-121.07,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,York/Twain,Hand Pile,Slash,100
3/7/2018,Placer County APCD,Placer,Lake Tahoe,20,0.1,39.258,-120.017,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Griff 02,Hand Pile,Slash,1.5
3/7/2018,Butte County AQMD,Butte,Sacramento Valley,3,1,39.906,-121.615,UNK,Bureau of Land Management,Forks of Butte Trail,Hand Pile,Natural,0.045
3/7/2018,Butte County AQMD,Butte,Sacramento Valley,1,1,39.903,-121.627,UNK,Bureau of Land Management,Lower Doe Mill,Hand Pile,Natural,0.055
3/7/2018,Feather River AQMD,Yuba,Sacramento Valley,10,2,39.444,-121.068,UNK,US Forest Service,Camp Unit LL,Hand Pile,Natural,1.26
3/7/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,5,2,34.742,-119.986,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,North Figueroa,Hand Pile,Slash,3
3/7/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
3/7/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,8.5,7.5,37.62,-118.951,UNK,US Forest Service,FY18 Pit T5N,Hand Pile,Slash,23.625
3/8/2018,Placer County APCD,Placer,Sacramento Valley,0.1,0.1,38.941,-120.979,UNK,California State Parks,Grizzly House,Hand Pile,Slash,0.682
3/8/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,5,1.5,34.735,-119.991,UNK,US Forest Service,Central Figueroa,Hand Pile,Slash,6
3/8/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
3/8/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,50,50,37.679,-118.937,UNK,US Forest Service,40,Hand Pile,Slash,157.5
3/8/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,80,80,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-14,Hand Pile,Slash,540
3/8/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,100,100,37.62,-118.655,UNK,US Forest Service,Unit 2,Broadcast,Natural,180
3/9/2018,Placer County APCD,Placer,Sacramento Valley,0.1,0.1,38.941,-120.979,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Grizzly House,Hand Pile,Slash,0.682
3/9/2018,El Dorado County AQMD,El Dorado,Mountain Counties,1,0.21,38.856,-120.993,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,"Lyon VMP Piles Sec 31 & 32 + Sec 12 T11N, R8E",Hand Pile,Brush,0.525
3/9/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,5,1,34.735,-119.991,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Central Figueroa,Hand Pile,Slash,4
3/9/2018,Calaveras County APCD,Calaveras,Mountain Counties,20,5,38.247,-120.376,"T16N R11E S 2,9 & 10",US Forest Service,Lakemont Arnold Machine Piles,Machine Pile,Natural,21
3/9/2018,Lake County AQMD,Lake,Lake County,5,5,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
3/9/2018,Calaveras County APCD,Calaveras,Mountain Counties,20,20,38.247,-120.376,UNK,US Forest Service,Lakemont Arnold Machine Piles,Machine Pile,Natural,84
