Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
10/5/2011,El Dorado County AQMD,El Dorado,Lake Tahoe,4,0,38.944,-120.098,T13N R17E 28,US Forest Service,Emerald Bay South 5-5B,Hand Pile,Natural,N/A
10/6/2011,El Dorado County AQMD,El Dorado,Lake Tahoe,41,0,38.895,-120.041,T12 R17 13,US Forest Service,Angora HT 8,Hand Pile,N/A,N/A
10/12/2011,Monterey Bay Unified APCD,Monterey,North Central Coast,UNK,10,36.514,-121.942,UNK,Cal Fire,Point Lobos,Unknown,Natural,N/A
10/12/2011,Monterey Bay Unified APCD,Monterey,North Central Coast,UNK,2,36.513,-121.943,UNK,Cal Fire,Point Lobos Brush,Unknown,Natural,N/A
10/14/2011,Placer County APCD,Placer,Mountain Counties,38,38,39.152,-120.767,"T15 N R11 E 8, 17",US Forest Service,Unit 1,Broadcast,N/A,N/A
10/18/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.988,-119.22,UNK,US Forest Service,Barnes south 2,Unknown,Natural,N/A
10/18/2011,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,0,37.225,-119.363,UNK,US Forest Service,Unit 1 and 2,Unknown,Natural,N/A
10/18/2011,Great Basin Unified APCD,Alpine,Great Basin Valleys,UNK,2,38.472,-120.047,UNK,US Forest Service,Bear Valley,Unknown,Natural,N/A
10/19/2011,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,97,37.854,-118.876,UNK,Retired or Moved On,42C Corsair,Unknown,Natural,N/A
10/19/2011,Great Basin Unified APCD,Alpine,Great Basin Valleys,UNK,0,38.462,-120.053,UNK,US Forest Service,Bloods Ridge,Unknown,Natural,N/A
10/19/2011,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,42,37.854,-118.876,UNK,Retired or Moved On,42B Corsair,Unknown,Natural,N/A
10/19/2011,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,11,37.854,-118.876,UNK,Retired or Moved On,17B Corsair,Unknown,Natural,N/A
10/19/2011,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,6,37.854,-118.876,UNK,Retired or Moved On,17A Corsair,Unknown,Natural,N/A
10/19/2011,Placer County APCD,Placer,Lake Tahoe,2,0,39.164,-120.165,T15N R16E 10,US Forest Service,Ward HT 20-16,Hand Pile,N/A,N/A
10/20/2011,Placer County APCD,Placer,Mountain Counties,81,81,39.105,-120.578,T15N R12E and 13E 36 and 31,US Forest Service,Unit 3,Broadcast,N/A,N/A
10/20/2011,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,101,37.866,-119.037,UNK,Retired or Moved On,Crestview Compartment - 39B,Unknown,Natural,N/A
10/27/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.988,-119.22,UNK,US Forest Service,Barnes south 2,Unknown,Natural,N/A
10/28/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.988,-119.22,UNK,US Forest Service,Barnes south 2,Unknown,Natural,N/A
10/29/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.988,-119.22,UNK,US Forest Service,Barnes south 2,Unknown,Natural,N/A
10/29/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.786,-118.642,UNK,National Park Service,Nature Trail,Unknown,Natural,N/A
10/30/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.786,-118.642,UNK,National Park Service,Nature Trail,Unknown,Natural,N/A
10/30/2011,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,36.988,-119.22,UNK,US Forest Service,Barnes south 2,Unknown,Natural,N/A
10/31/2011,Placer County APCD,Placer,Mountain Counties,54,54,39.101,-120.574,T15 N R13 E 31,US Forest Service,Unit 4,Broadcast,N/A,N/A
11/2/2011,Butte County AQMD,Tehama,Sacramento Valley,UNK,0,40.049,-121.69,UNK,Cal Fire,SPI H Line,Unknown,Natural,N/A
11/8/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.604,-121.193,UNK,Sierra Pacific Industries,Hi-Lo,Unknown,N/A,N/A
11/8/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.6,-121.171,UNK,Sierra Pacific Industries,Gap,Unknown,N/A,N/A
11/9/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.927,-121.487,UNK,Sierra Pacific Industries,Breakneck Burn,Unknown,N/A,N/A
11/9/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,40.009,-121.555,UNK,Sierra Pacific Industries,Bull,Unknown,N/A,N/A
11/9/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.969,-121.476,UNK,Sierra Pacific Industries,T Line,Unknown,N/A,N/A
11/9/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.953,-121.574,UNK,Sierra Pacific Industries,Bug,Unknown,N/A,N/A
11/9/2011,Placer County APCD,Placer,Lake Tahoe,2,0,39.141,-120.166,T15N R16E 13,US Forest Service,Tahoe Heights,Hand Pile,N/A,N/A
11/10/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.927,-121.487,UNK,Sierra Pacific Industries,Breakneck Burn,Unknown,N/A,N/A
11/10/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.927,-121.487,UNK,Sierra Pacific Industries,Breakneck Burn,Unknown,N/A,N/A
11/10/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.927,-121.487,UNK,Sierra Pacific Industries,Breakneck Burn,Unknown,N/A,N/A
11/11/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.426,-121.187,UNK,US Forest Service,Mountain Star,Unknown,Natural,N/A
11/14/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,10,39.56,-121.266,UNK,US Forest Service,Ponderosa Service Contract Unit 76,Unknown,Brush,N/A
11/14/2011,Placer County APCD,Placer,Lake Tahoe,3,0,39.144,-120.163,T15N R16E 13,California State Parks,Talmont II/Tahoe Park Heights,Hand Pile,Slash,N/A
11/14/2011,Placer County APCD,Placer,Lake Tahoe,1,0,39.155,-120.153,T15N R16E 12,US Forest Service,Granlibakken ULM,Hand Pile,N/A,N/A
11/15/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,33,39.56,-121.266,UNK,US Forest Service,Ponderosa Service Contract Unit 76,Unknown,Brush,N/A
11/15/2011,Placer County APCD,Placer,Mountain Counties,5,5,38.037,-120.378,"T14 R14 23,26",Sierra Pacific Industries,Barts Valley,Machine Pile,Slash,N/A
11/15/2011,Placer County APCD,Placer,Mountain Counties,17,17,39.004,-120.671,"T13 R12 5,6",Sierra Pacific Industries,Blackfire,Machine Pile,Slash,N/A
11/15/2011,Placer County APCD,Placer,Lake Tahoe,5,0,39.124,-120.164,T15N R16E 24,US Forest Service,Timberland,Hand Pile,N/A,N/A
11/15/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.657,-121.179,UNK,Sierra Pacific Industries,Midfall,Unknown,N/A,N/A
11/12/2011,Great Basin Unified APCD,Inyo,Great Basin Valleys,UNK,5,0,0,UNK,Retired or Moved On,Whitney Portal Project Piles,Unknown,N/A,N/A
11/15/2011,Great Basin Unified APCD,Alpine,Great Basin Valleys,UNK,5,38.769,-119.942,UNK,US Forest Service,Scotts Green Fuelwood,Unknown,N/A,N/A
11/16/2011,South Coast AQMD,San Bernardino,South Coast,UNK,0,34.147,-116.983,UNK,US Forest Service,Angelus Oaks,Unknown,Brush,N/A
11/16/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.6,-121.171,UNK,Sierra Pacific Industries,Gap,Unknown,N/A,N/A
11/16/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.927,-121.487,UNK,Sierra Pacific Industries,Breakneck Burn,Unknown,N/A,N/A
11/16/2011,Great Basin Unified APCD,Alpine,Great Basin Valleys,UNK,2,38.769,-119.942,UNK,US Forest Service,Scotts Green Fuelwood,Unknown,N/A,N/A
11/16/2011,Butte County AQMD,Butte,Sacramento Valley,UNK,0,39.927,-121.487,UNK,Sierra Pacific Industries,Breakneck Burn,Unknown,N/A,N/A
11/17/2011,Placer County APCD,Placer,Mountain Counties,10,0,39.02,-120.457,T14N R14E 31,Mason Bruce & Girard Inc,Nevada Point East,Machine Pile,Slash,N/A
11/17/2011,Placer County APCD,Placer,Mountain Counties,44,0,39.011,-120.474,"T13N R13E 01,11",Mason Bruce & Girard Inc,Desert Cold Springs,Machine Pile,Slash,N/A
11/17/2011,Placer County APCD,Placer,Mountain Counties,44,0,39.011,-120.474,"T13N R13E 01,11",Mason Bruce & Girard Inc,Desert Cold Springs,Machine Pile,Slash,N/A
11/17/2011,Placer County APCD,Placer,Mountain Counties,10,0,39.02,-120.457,T14N R14E 31,Mason Bruce & Girard Inc,Nevada Point East,Machine Pile,Slash,N/A
11/18/2011,Placer County APCD,Placer,Mountain Counties,25,1,39.043,-120.562,"T14 R12 24, 25",US Forest Service,End of the World A18,Hand Pile,N/A,N/A
11/18/2011,Placer County APCD,Placer,Mountain Counties,25,1,39.043,-120.562,"T14 R12 24, 25",US Forest Service,End of the World A18,Hand Pile,N/A,N/A
11/18/2011,Placer County APCD,Placer,Mountain Counties,40,0,39.02,-120.457,T14N R14E 31,Mason Bruce & Girard Inc,Nevada Point East,Machine Pile,Slash,N/A
11/19/2011,Placer County APCD,Placer,Mountain Counties,22,0,38.988,-120.615,T13N R12E 11,Mason Bruce & Girard Inc,Pine tree,Machine Pile,Slash,N/A
11/19/2011,Placer County APCD,Placer,Mountain Counties,27,0,39.03,-120.543,T14N R13E 29,Mason Bruce & Girard Inc,Big Crater,Machine Pile,Slash,N/A
11/20/2011,Placer County APCD,Placer,Lake Tahoe,3,0,39.144,-120.163,T15N R16E 13,California State Parks,Talmont II/Tahoe Park Heights,Hand Pile,Slash,N/A
11/20/2011,Placer County APCD,Placer,Mountain Counties,1,0,39.03,-120.543,T13N R12E 5,Mason Bruce & Girard Inc,Black Point Fire Emergency Notice,Machine Pile,Slash,N/A
11/20/2011,Placer County APCD,Placer,Mountain Counties,15,0,39.039,-120.511,"T14N R13E 27,33",Mason Bruce & Girard Inc,Goggins,Machine Pile,Slash,N/A
11/21/2011,Placer County APCD,Placer,Mountain Counties,25,5,39.043,-120.562,"T14 R12 24, 25",US Forest Service,End of the World A18,Hand Pile,N/A,N/A
11/22/2011,Feather River AQMD,Yuba,Sacramento Valley,UNK,0,39.564,-121.107,UNK,US Forest Service,Unit 1,Unknown,Natural,N/A
11/22/2011,Feather River AQMD,Yuba,Sacramento Valley,UNK,0,39.415,-121.203,UNK,US Forest Service,Fountain burn 2011,Unknown,Slash,N/A
11/22/2011,Feather River AQMD,Yuba,Sacramento Valley,UNK,0,39.397,-121.159,UNK,US Forest Service,Summit burn 2011,Unknown,Slash,N/A
12/6/2011,Placer County APCD,Placer,Lake Tahoe,5,4,39.144,-120.163,T15N R16E 13,California State Parks,Talmont II/Tahoe Park Heights,Hand Pile,Slash,N/A
12/7/2011,Placer County APCD,Placer,Lake Tahoe,5,1,39.144,-120.163,T15N R16E 13,California State Parks,Talmont II/Tahoe Park Heights,Hand Pile,Slash,N/A
12/15/2011,Placer County APCD,Placer,Mountain Counties,4,3,39.089,-120.733,"TT14N RR11E 3, 4, 9",US Forest Service,Seed Orchard,Hand Pile,N/A,N/A
12/20/2011,Placer County APCD,Placer,Lake Tahoe,0.5,0,39.172,-120.148,T15N R17E 6,US Forest Service,Bunker ULM,Hand Pile,N/A,N/A
